Match_id,Bowler,Batsman,score,Over_num,AI_Commentary_Final_Dynamic_Target
4793375,Dwayne Bravo,Mandeep,ONE,17.4,Over 17.3: Match already won! Mandeep faces Dwayne Bravo. (Result beyond target)
4793375,Dwayne Bravo,de Grandhomme,FOUR,18.0,Over 18.0: Match already won! de Grandhomme faces Dwayne Bravo. (Result beyond target)
4793375,SN Thakur,Mandeep,SIX,18.1,Over 18.1: Match already won! Mandeep faces SN Thakur. (Result beyond target)
4793375,SN Thakur,Mandeep,SIX,18.5,Over 18.5: Match already won! Mandeep faces SN Thakur. (Result beyond target)
4793375,SN Thakur,Mandeep,OUT,19.0,Over 19.0: Match already won! Mandeep faces SN Thakur. (Result beyond target)
4793375,Dwayne Bravo,Negi,OUT,19.1,Over 19.1: Match already won! Negi faces Dwayne Bravo. (Result beyond target)
4793375,Dwayne Bravo,Washington Sundar,OUT,19.2,Over 19.1: Match already won! Washington Sundar faces Dwayne Bravo. (Result beyond target)
4793375,Dwayne Bravo,U Yadav,OUT,19.3,Over 19.3: Match already won! U Yadav faces Dwayne Bravo. (Result beyond target)
4793375,Dwayne Bravo,U Yadav,WIDE,19.3,Over 19.3: Match already won! U Yadav faces Dwayne Bravo. (Result beyond target)
4793375,Dwayne Bravo,Washington Sundar,SIX,19.4,Over 19.3: Match already won! Washington Sundar faces Dwayne Bravo. (Result beyond target)
4793375,Chahar,de Kock,SIX,2.3,Over 2.2: Match already won! de Kock faces Chahar. (Result beyond target)
4793375,Chahar,Kohli,FOUR,2.5,Over 2.5: Match already won! Kohli faces Chahar. (Result beyond target)
4793375,Dwayne Bravo,Washington Sundar,FOUR,20.0,Over 20.0: Match already won! Washington Sundar faces Dwayne Bravo. (Result beyond target)
4793375,Harbhajan,de Kock,SIX,3.5,Over 3.5: Match already won! de Kock faces Harbhajan. (Result beyond target)
4793375,SN Thakur,Kohli,OUT,4.2,Over 4.2: Match already won! Kohli faces SN Thakur. (Result beyond target)
4793375,Harbhajan,de Villiers,SIX,5.2,Over 5.2: Match already won! de Villiers faces Harbhajan. (Result beyond target)
4793375,Harbhajan,de Villiers,SIX,5.4,Over 5.4: Match already won! de Villiers faces Harbhajan. (Result beyond target)
4793375,Harbhajan,de Villiers,FOUR,5.5,Over 5.5: Match already won! de Villiers faces Harbhajan. (Result beyond target)
4793375,Jadeja,de Villiers,SIX,6.3,Over 6.2: Match already won! de Villiers faces Jadeja. (Result beyond target)
4793375,Watson,de Kock,FOUR,7.2,Over 7.2: Match already won! de Kock faces Watson. (Result beyond target)
4793375,Dwayne Bravo,de Kock,SIX,9.2,Over 9.1: Match already won! de Kock faces Dwayne Bravo. (Result beyond target)
4793375,Dwayne Bravo,de Kock,TWO,9.4,Over 9.4: Match already won! de Kock faces Dwayne Bravo. (Result beyond target)
4782326,Nabi,Gayle,SIX,1.2,Powerplay fireworks! Gayle sends Nabi's ball into the stands! That's a huge hit! Six runs! 
4782326,Shakib,Mayank Agarwal,OUT,12.1,"Chasing 145, current score 6. What a moment! Shakib takes the wicket of Mayank Agarwal! He's gone! Brilliant bowling! "
4782326,Rashid Khan,Nair,OUT,13.4,"Chasing 145, current score 6. What a moment! Rashid Khan takes the wicket of Nair! He's gone! Brilliant bowling! "
4782326,Shakib,Finch,SIX,14.1,"Chasing 145, current score 12. Finch sends Shakib's ball into the stands! That's a huge hit! Six runs! "
4782326,Shakib,Finch,OUT,14.2,"Chasing 145, current score 12. What a moment! Shakib takes the wicket of Finch! He's gone! Brilliant bowling! "
4782326,Sandeep Sharma,Manoj Tiwary,OUT,15.3,"Chasing 145, current score 12. What a moment! Sandeep Sharma takes the wicket of Manoj Tiwary! He's gone! Brilliant bowling! "
4782326,Sandeep Sharma,Andrew Tye,FOUR,15.4,"Chasing 145, current score 16. Andrew Tye hits Sandeep Sharma for four! What a shot! Four runs to the boundary! "
4782326,Sandeep Sharma,Andrew Tye,OUT,15.5,"Chasing 145, current score 16. What a moment! Sandeep Sharma takes the wicket of Andrew Tye! He's gone! Brilliant bowling! "
4782326,S Kaul,Barinder,OUT,16.5,End overs drama! What a moment! S Kaul takes the wicket of Barinder! He's gone! Brilliant bowling! 
4782326,Rashid Khan,Ashwin,OUT,17.2,End overs drama! What a moment! Rashid Khan takes the wicket of Ashwin! He's gone! Brilliant bowling! 
4782326,Rashid Khan,Mujeeb,FOUR,17.5,End overs drama! Mujeeb hits Rashid Khan for four! What a shot! Four runs to the boundary! 
4782326,Rashid Khan,Mujeeb,FOUR,18.0,End overs drama! Mujeeb hits Rashid Khan for four! What a shot! Four runs to the boundary! 
4782326,S Kaul,Rajpoot,FOUR,18.5,End overs drama! Rajpoot hits S Kaul for four! What a shot! Four runs to the boundary! 
4782326,Basil Thampi,Rajpoot,OUT,19.2,End overs drama! What a moment! Basil Thampi takes the wicket of Rajpoot! He's gone! Brilliant bowling! 
4782326,Nabi,Rahul,SIX,3.3,Powerplay fireworks! Rahul sends Nabi's ball into the stands! That's a huge hit! Six runs! 
4782326,Nabi,Rahul,FOUR,3.4,Powerplay fireworks! Rahul hits Nabi for four! What a shot! Four runs to the boundary! 
4782326,Nabi,Rahul,FOUR,3.5,Powerplay fireworks! Rahul hits Nabi for four! What a shot! Four runs to the boundary! 
4782326,Sandeep Sharma,Rahul,FOUR,4.3,Powerplay fireworks! Rahul hits Sandeep Sharma for four! What a shot! Four runs to the boundary! 
4782326,S Kaul,Rahul,FOUR,5.2,Powerplay fireworks! Rahul hits S Kaul for four! What a shot! Four runs to the boundary! 
4782326,S Kaul,Gayle,FOUR,5.5,Powerplay fireworks! Gayle hits S Kaul for four! What a shot! Four runs to the boundary! 
4782326,Basil Thampi,Gayle,SIX,6.3,"Chasing 145, current score 60. Gayle sends Basil Thampi's ball into the stands! That's a huge hit! Six runs! "
4782326,Rashid Khan,Rahul,OUT,7.5,"Chasing 145, current score 60. What a moment! Rashid Khan takes the wicket of Rahul! He's gone! Brilliant bowling! "
4782326,Basil Thampi,Gayle,OUT,8.2,"Chasing 145, current score 60. What a moment! Basil Thampi takes the wicket of Gayle! He's gone! Brilliant bowling! "
4782326,Rajpoot,Williamson,OUT,0.4,Powerplay fireworks! What a moment! Rajpoot takes the wicket of Williamson! He's gone! Brilliant bowling! 
4782326,Barinder,Dhawan,FOUR,1.4,Powerplay fireworks! Dhawan hits Barinder for four! What a shot! Four runs to the boundary! 
4782326,Andrew Tye,Shakib,FOUR,12.2,"Chasing 145, current score 68. Shakib hits Andrew Tye for four! What a shot! Four runs to the boundary! "
4782326,Mujeeb,Manish Pandey,ONE,13.1,"Chasing 145, current score 68. Over 13.0: Manish Pandey faces Mujeeb. Outcome: ONE."
4782326,Mujeeb,Shakib,OUT,13.4,"Chasing 145, current score 68. What a moment! Mujeeb takes the wicket of Shakib! He's gone! Brilliant bowling! "
4782326,Ashwin,Manish Pandey,FOUR,14.4,"Chasing 145, current score 72. Manish Pandey hits Ashwin for four! What a shot! Four runs to the boundary! "
4782326,Ashwin,Manish Pandey,SIX,15.0,"Chasing 145, current score 78. Manish Pandey sends Ashwin's ball into the stands! That's a huge hit! Six runs! "
4782326,Andrew Tye,Manish Pandey,ONE,17.0,End overs drama! Over 17.0: Manish Pandey faces Andrew Tye. Outcome: ONE.
4782326,Ashwin,Y Pathan,SIX,17.3,End overs drama! Y Pathan sends Ashwin's ball into the stands! That's a huge hit! Six runs! 
4782326,Andrew Tye,Manish Pandey,FOUR,18.2,End overs drama! Manish Pandey hits Andrew Tye for four! What a shot! Four runs to the boundary! 
4782326,Andrew Tye,Y Pathan,FOUR,18.5,End overs drama! Y Pathan hits Andrew Tye for four! What a shot! Four runs to the boundary! 
4782326,Rajpoot,Manish Pandey,OUT,19.4,End overs drama! What a moment! Rajpoot takes the wicket of Manish Pandey! He's gone! Brilliant bowling! 
4782326,Rajpoot,Nabi,FOUR,19.5,End overs drama! Nabi hits Rajpoot for four! What a shot! Four runs to the boundary! 
4782326,Barinder,Saha,FOUR,2.0,Powerplay fireworks! Saha hits Barinder for four! What a shot! Four runs to the boundary! 
4782326,Rajpoot,Dhawan,FOUR,2.1,Powerplay fireworks! Dhawan hits Rajpoot for four! What a shot! Four runs to the boundary! 
4782326,Rajpoot,Dhawan,OUT,2.2,Powerplay fireworks! What a moment! Rajpoot takes the wicket of Dhawan! He's gone! Brilliant bowling! 
4782326,Rajpoot,Nabi,OUT,20.0,End overs drama! What a moment! Rajpoot takes the wicket of Nabi! He's gone! Brilliant bowling! 
4782326,Barinder,Manish Pandey,FOUR,3.4,Powerplay fireworks! Manish Pandey hits Barinder for four! What a shot! Four runs to the boundary! 
4782326,Barinder,Manish Pandey,TWO,4.0,Powerplay fireworks! Over 4.0: Manish Pandey faces Barinder. Outcome: TWO.
4782326,Rajpoot,Saha,OUT,4.5,Powerplay fireworks! What a moment! Rajpoot takes the wicket of Saha! He's gone! Brilliant bowling! 
4782326,Rajpoot,Manish Pandey,NO RUN,5.0,Powerplay fireworks! Over 5.0: Manish Pandey faces Rajpoot. Outcome: NO RUN.
4782326,Barinder,Shakib,FOUR,5.2,Powerplay fireworks! Shakib hits Barinder for four! What a shot! Four runs to the boundary! 
4782326,Barinder,Shakib,FOUR,5.4,Powerplay fireworks! Shakib hits Barinder for four! What a shot! Four runs to the boundary! 
4782326,Ashwin,Shakib,ONE,7.0,"Chasing 145, current score 116. Over 7.0: Shakib faces Ashwin. Outcome: ONE."
6844921,Kuldeep Yadav,Munro,SIX,1.5,Powerplay fireworks! Munro sends Kuldeep Yadav's ball into the stands! That's a huge hit! Six runs! 
6844921,A Russell,Prithvi Shaw,FOUR,10.3,"Chasing 193, current score 10. Prithvi Shaw hits A Russell for four! What a shot! Four runs to the boundary! "
6844921,A Russell,Prithvi Shaw,ONE,10.4,"Chasing 193, current score 10. Over 10.4: Prithvi Shaw faces A Russell. Outcome: ONE."
6844921,A Russell,Prithvi Shaw,FOUR,11.0,"Chasing 193, current score 14. Prithvi Shaw hits A Russell for four! What a shot! Four runs to the boundary! "
6844921,Kuldeep Yadav,Shreyas Iyer,SIX,11.1,"Chasing 193, current score 20. Shreyas Iyer sends Kuldeep Yadav's ball into the stands! That's a huge hit! Six runs! "
6844921,Johnson,Shreyas Iyer,FOUR,12.4,"Chasing 193, current score 24. Shreyas Iyer hits Johnson for four! What a shot! Four runs to the boundary! "
6844921,Johnson,Prithvi Shaw,SIX,13.0,"Chasing 193, current score 30. Prithvi Shaw sends Johnson's ball into the stands! That's a huge hit! Six runs! "
6844921,Chawla,Shreyas Iyer,SIX,13.1,"Chasing 193, current score 36. Shreyas Iyer sends Chawla's ball into the stands! That's a huge hit! Six runs! "
6844921,Chawla,Prithvi Shaw,OUT,14.0,"Chasing 193, current score 36. What a moment! Chawla takes the wicket of Prithvi Shaw! He's gone! Brilliant bowling! "
6844921,A Russell,Pant,OUT,14.2,"Chasing 193, current score 36. What a moment! A Russell takes the wicket of Pant! He's gone! Brilliant bowling! "
6844921,A Russell,Shreyas Iyer,FOUR,14.4,"Chasing 193, current score 40. Shreyas Iyer hits A Russell for four! What a shot! Four runs to the boundary! "
6844921,A Russell,Shreyas Iyer,SIX,15.0,"Chasing 193, current score 46. Shreyas Iyer sends A Russell's ball into the stands! That's a huge hit! Six runs! "
6844921,Shivam Mavi,Shreyas Iyer,SIX,16.4,End overs drama! Shreyas Iyer sends Shivam Mavi's ball into the stands! That's a huge hit! Six runs! 
6844921,Shivam Mavi,Shreyas Iyer,SIX,16.5,End overs drama! Shreyas Iyer sends Shivam Mavi's ball into the stands! That's a huge hit! Six runs! 
6844921,Narine,Shreyas Iyer,SIX,17.3,End overs drama! Shreyas Iyer sends Narine's ball into the stands! That's a huge hit! Six runs! 
6844921,Narine,Maxwell,SIX,18.0,End overs drama! Maxwell sends Narine's ball into the stands! That's a huge hit! Six runs! 
6844921,Johnson,Maxwell,SIX,18.2,End overs drama! Maxwell sends Johnson's ball into the stands! That's a huge hit! Six runs! 
6844921,Johnson,Maxwell,FOUR,19.0,End overs drama! Maxwell hits Johnson for four! What a shot! Four runs to the boundary! 
6844921,Shivam Mavi,Shreyas Iyer,SIX,19.1,End overs drama! Shreyas Iyer sends Shivam Mavi's ball into the stands! That's a huge hit! Six runs! 
6844921,Shivam Mavi,Shreyas Iyer,SIX,19.2,End overs drama! Shreyas Iyer sends Shivam Mavi's ball into the stands! That's a huge hit! Six runs! 
6844921,Shivam Mavi,Shreyas Iyer,OUT,19.3,End overs drama! What a moment! Shivam Mavi takes the wicket of Shreyas Iyer! He's gone! Brilliant bowling! 
6844921,Shivam Mavi,Shreyas Iyer,SIX,19.4,End overs drama! Shreyas Iyer sends Shivam Mavi's ball into the stands! That's a huge hit! Six runs! 
6844921,Shivam Mavi,Shreyas Iyer,FOUR,19.5,End overs drama! Shreyas Iyer hits Shivam Mavi for four! What a shot! Four runs to the boundary! 
6844921,Chawla,Munro,FOUR,2.1,Powerplay fireworks! Munro hits Chawla for four! What a shot! Four runs to the boundary! 
6844921,Chawla,Munro,FOUR,2.2,Powerplay fireworks! Munro hits Chawla for four! What a shot! Four runs to the boundary! 
6844921,Chawla,Prithvi Shaw,FOUR,2.4,Powerplay fireworks! Prithvi Shaw hits Chawla for four! What a shot! Four runs to the boundary! 
6844921,Chawla,Prithvi Shaw,FOUR,2.5,Powerplay fireworks! Prithvi Shaw hits Chawla for four! What a shot! Four runs to the boundary! 
6844921,Shivam Mavi,Shreyas Iyer,SIX,20.0,End overs drama! Shreyas Iyer sends Shivam Mavi's ball into the stands! That's a huge hit! Six runs! 
6844921,Shivam Mavi,Prithvi Shaw,FOUR,3.2,Powerplay fireworks! Prithvi Shaw hits Shivam Mavi for four! What a shot! Four runs to the boundary! 
6844921,Shivam Mavi,Munro,FOUR,3.5,Powerplay fireworks! Munro hits Shivam Mavi for four! What a shot! Four runs to the boundary! 
6844921,Narine,Munro,FOUR,4.3,Powerplay fireworks! Munro hits Narine for four! What a shot! Four runs to the boundary! 
6844921,Narine,Munro,SIX,4.4,Powerplay fireworks! Munro sends Narine's ball into the stands! That's a huge hit! Six runs! 
6844921,Johnson,Prithvi Shaw,FOUR,5.4,Powerplay fireworks! Prithvi Shaw hits Johnson for four! What a shot! Four runs to the boundary! 
6844921,Shivam Mavi,Munro,OUT,7.0,"Chasing 193, current score 146. What a moment! Shivam Mavi takes the wicket of Munro! He's gone! Brilliant bowling! "
6844921,Johnson,Prithvi Shaw,FOUR,8.4,"Chasing 193, current score 150. Prithvi Shaw hits Johnson for four! What a shot! Four runs to the boundary! "
6844921,Johnson,Prithvi Shaw,SIX,8.5,"Chasing 193, current score 156. Prithvi Shaw sends Johnson's ball into the stands! That's a huge hit! Six runs! "
6844921,Boult,Chris Lynn,FOUR,0.2,Powerplay fireworks! Chris Lynn hits Boult for four! What a shot! Four runs to the boundary! 
6844921,Maxwell,Narine,SIX,1.1,Powerplay fireworks! Narine sends Maxwell's ball into the stands! That's a huge hit! Six runs! 
6844921,Maxwell,Narine,FOUR,1.3,Powerplay fireworks! Narine hits Maxwell for four! What a shot! Four runs to the boundary! 
6844921,Maxwell,Chris Lynn,OUT,1.5,Powerplay fireworks! What a moment! Maxwell takes the wicket of Chris Lynn! He's gone! Brilliant bowling! 
6844921,Plunkett,A Russell,FOUR,10.3,"Chasing 193, current score 174. A Russell hits Plunkett for four! What a shot! Four runs to the boundary! "
6844921,Avesh Khan,A Russell,SIX,11.5,"Chasing 193, current score 180. A Russell sends Avesh Khan's ball into the stands! That's a huge hit! Six runs! "
6844921,Avesh Khan,A Russell,SIX,12.0,"Chasing 193, current score 186. A Russell sends Avesh Khan's ball into the stands! That's a huge hit! Six runs! "
6844921,Boult,A Russell,SIX,12.2,"Chasing 193, current score 192. A Russell sends Boult's ball into the stands! That's a huge hit! Six runs! "
6844921,Boult,A Russell,FOUR,12.3,Over 12.3: Match already won! A Russell faces Boult. (Result beyond target)
6844921,Mishra,Shubman Gill,FOUR,13.1,Over 13.0: Match already won! Shubman Gill faces Mishra. (Result beyond target)
6844921,Mishra,Shubman Gill,TWO,13.5,Over 13.5: Match already won! Shubman Gill faces Mishra. (Result beyond target)
6844921,Rahul Tewatia,A Russell,SIX,14.2,Over 14.1: Match already won! A Russell faces Rahul Tewatia. (Result beyond target)
6844921,Rahul Tewatia,A Russell,FOUR,14.3,Over 14.3: Match already won! A Russell faces Rahul Tewatia. (Result beyond target)
6844921,Mishra,A Russell,OUT,15.3,Over 15.3: Match already won! A Russell faces Mishra. (Result beyond target)
6844921,Mishra,Shivam Mavi,OUT,16.0,Over 16.0: Match already won! Shivam Mavi faces Mishra. (Result beyond target)
6844921,Avesh Khan,A Russell,OUT,17.5,Over 17.5: Match already won! A Russell faces Avesh Khan. (Result beyond target)
6844921,Maxwell,Chawla,OUT,18.2,Over 18.1: Match already won! Chawla faces Maxwell. (Result beyond target)
6844921,Maxwell,Kuldeep Yadav,FOUR,18.4,Over 18.3: Match already won! Kuldeep Yadav faces Maxwell. (Result beyond target)
6844921,Boult,Johnson,FOUR,19.5,Over 19.5: Match already won! Johnson faces Boult. (Result beyond target)
6844921,Boult,Uthappa,OUT,2.1,Over 2.1: Match already won! Uthappa faces Boult. (Result beyond target)
6844921,Boult,Narine,SIX,2.3,Over 2.2: Match already won! Narine faces Boult. (Result beyond target)
6844921,Boult,Narine,SIX,2.4,Over 2.3: Match already won! Narine faces Boult. (Result beyond target)
6844921,Boult,Johnson,FOUR,20.0,Over 20.0: Match already won! Johnson faces Boult. (Result beyond target)
6844921,Boult,Narine,OUT,3.0,Over 3.0: Match already won! Narine faces Boult. (Result beyond target)
6844921,Avesh Khan,Nitish Rana,FOUR,4.0,Over 4.0: Match already won! Nitish Rana faces Avesh Khan. (Result beyond target)
6844921,Avesh Khan,Nitish Rana,OUT,5.1,Over 5.0: Match already won! Nitish Rana faces Avesh Khan. (Result beyond target)
6844921,Avesh Khan,Shubman Gill,FOUR,5.5,Over 5.5: Match already won! Shubman Gill faces Avesh Khan. (Result beyond target)
6844921,Plunkett,Karthik,SIX,6.4,Over 6.4: Match already won! Karthik faces Plunkett. (Result beyond target)
6844921,Vijay Shankar,Shubman Gill,SIX,8.3,Over 8.3: Match already won! Shubman Gill faces Vijay Shankar. (Result beyond target)
6844921,Mishra,Karthik,OUT,9.3,Over 9.3: Match already won! Karthik faces Mishra. (Result beyond target)
6844921,Mishra,Shubman Gill,FOUR,9.5,Over 9.5: Match already won! Shubman Gill faces Mishra. (Result beyond target)
7417775,McClenaghan,Rayudu,SIX,0.3,Powerplay fireworks! Rayudu sends McClenaghan's ball into the stands! That's a huge hit! Six runs! 
7417775,McClenaghan,Raina,FOUR,10.1,"Chasing 181, current score 10. Raina hits McClenaghan for four! What a shot! Four runs to the boundary! "
7417775,Krunal Pandya,Rayudu,OUT,11.2,"Chasing 181, current score 10. What a moment! Krunal Pandya takes the wicket of Rayudu! He's gone! Brilliant bowling! "
